from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8101771,8101771,2,300,,
8101774,8101774,2,300,,
8101776,8101776,2,300,,
8101778,8101778,2,300,,
8101781,8101781,2,300,,
8101783,8101783,2,300,,
8101784,8101784,2,300,,
8101785,8101785,2,300,,
8101787,8101787,2,300,,
8101788,8101788,2,300,,
8101789,8101789,2,300,,
8101791,8101791,2,300,,
8101792,8101792,2,300,,
8101793,8101793,2,300,,
8101794,8101794,2,300,,
8101795,8101795,2,300,,
8101796,8101796,2,300,,
8101797,8101797,2,300,,
8101803,8101803,2,300,,
8101804,8101804,2,300,,
8101806,8101806,2,300,,
8101810,8101810,2,120,,
8101818,8101818,2,300,,
8101819,8101819,2,300,,
8101820,8101820,2,300,,
8101822,8101822,2,300,,
8101825,8101825,2,300,,
8101826,8101826,2,300,,
8101829,8101829,2,300,,
8101833,8101833,2,300,,
8101837,8101837,2,300,,
8101841,8101841,2,300,,
8101845,8101845,2,300,,
8101851,8101851,2,300,,
8101852,8101852,2,300,,
8101853,8101853,2,300,,
8101857,8101857,2,300,,
8101858,8101858,2,300,,
8101863,8101863,2,300,,
8101870,8101870,2,300,,
8101871,8101871,2,300,,
8101877,8101877,2,300,,
8101898,8101898,2,300,,
8101917,8101917,2,300,,
8101918,8101918,2,300,,
8101934,8101934,2,300,,
8101935,8101935,2,300,,
8101937,8101937,2,300,,
8101946,8101946,2,300,,
8101947,8101947,2,300,,
8101950,8101950,2,300,,
8101955,8101955,2,300,,
8101973,8101973,2,300,,
8101974,8101974,2,300,,
8101975,8101975,2,300,,
8101988,8101988,2,300,,
8101990,8101990,2,300,,
8102006,8102006,2,300,,
8102007,8102007,2,300,,
8102009,8102009,2,300,,
8102015,8102015,2,300,,
8102016,8102016,2,300,,
8102017,8102017,2,300,,
8102042,8102042,2,300,,
8102045,8102045,2,300,,
8102046,8102046,2,300,,
8102047,8102047,2,300,,
8102048,8102048,2,300,,
8102049,8102049,2,300,,
8102050,8102050,2,300,,
8102052,8102052,2,300,,
8102053,8102053,2,300,,
8102054,8102054,2,300,,
8102055,8102055,2,300,,
8102056,8102056,2,300,,
8102057,8102057,2,300,,
8102058,8102058,2,300,,
8102059,8102059,2,300,,
8102062,8102062,2,300,,
8102063,8102063,2,300,,
8102068,8102068,2,300,,
8102105,8102105,2,300,,
8102149,8102149,2,300,,
8102888,8102888,2,180,,
8103000,8103000,2,360,,
8103174,8103174,2,300,,
8103487,8103487,2,300,,
8103490,8103490,2,300,,
8103644,8103644,2,300,,
8103842,8103842,2,300,,
8104229,8104229,2,300,,
8105979,8105979,2,300,,
8105982,8105982,2,300,,
8198449,8198449,2,300,,
8300046,8300046,2,900,,
8300076,8300076,2,300,,
8300077,8300077,2,300,,
8300084,8300084,2,300,,
8300089,8300089,2,600,,
8300092,8300092,2,600,,
8300093,8300093,2,300,,
8300094,8300094,2,900,,
8300097,8300097,2,300,,
8300101,8300101,2,300,,
8300104,8300104,2,300,,
8300114,8300114,2,120,,
8300120,8300120,2,600,,
8300157,8300157,2,300,,
8300217,8300217,2,900,,
8300263,8300263,2,900,,
8301251,8301251,2,600,,
8303915,8303915,2,600,,
8303941,8303941,2,600,,
8503000,8503000,2,420,,
8506314,8506314,2,180,,
8509404,8509404,2,240,,
8100042,8100042,2,1800,2,13438
8100042,8100042,2,1800,2,13439
8100042,8100042,2,1800,4,2989
8100042,8100042,2,1800,4,2990
8100042,8100042,2,1800,4,13459
8100042,8100042,2,1800,4,13460
8000207,8000207,2,240,8813,10803
8000207,8000207,2,240,8813,10805
8000207,8000207,2,240,8813,10806
8000207,8000207,2,240,8813,10807
8000207,8000207,2,240,8813,10808
8000207,8000207,2,240,8813,10809
8000207,8000207,2,240,8813,10810
8000207,8000207,2,240,8813,10811
8000207,8000207,2,240,8813,10812
8000207,8000207,2,240,8813,10813
8000207,8000207,2,240,8813,10814
8000207,8000207,2,240,8813,10815
8000207,8000207,2,240,8813,10816
8000207,8000207,2,240,8813,10818
8000207,8000207,2,240,8813,10819
8000207,8000207,2,240,8813,10820
8000207,8000207,2,240,8813,10821
8000207,8000207,2,240,8814,10803
8000207,8000207,2,240,8814,10805
8000207,8000207,2,240,8814,10806
8000207,8000207,2,240,8814,10807
8000207,8000207,2,240,8814,10808
8000207,8000207,2,240,8814,10809
8000207,8000207,2,240,8814,10810
8000207,8000207,2,240,8814,10811
8000207,8000207,2,240,8814,10812
8000207,8000207,2,240,8814,10813
8000207,8000207,2,240,8814,10814
8000207,8000207,2,240,8814,10815
8000207,8000207,2,240,8814,10816
8000207,8000207,2,240,8814,10818
8000207,8000207,2,240,8814,10819
8000207,8000207,2,240,8814,10820
8000207,8000207,2,240,8814,10821
8000207,8000207,2,240,8817,10803
8000207,8000207,2,240,8817,10805
8000207,8000207,2,240,8817,10806
8000207,8000207,2,240,8817,10807
8000207,8000207,2,240,8817,10808
8000207,8000207,2,240,8817,10809
8000207,8000207,2,240,8817,10810
8000207,8000207,2,240,8817,10811
8000207,8000207,2,240,8817,10812
8000207,8000207,2,240,8817,10813
8000207,8000207,2,240,8817,10814
8000207,8000207,2,240,8817,10815
8000207,8000207,2,240,8817,10816
8000207,8000207,2,240,8817,10818
8000207,8000207,2,240,8817,10819
8000207,8000207,2,240,8817,10820
8000207,8000207,2,240,8817,10821
8000207,8000207,2,240,8821,10803
8000207,8000207,2,240,8821,10805
8000207,8000207,2,240,8821,10806
8000207,8000207,2,240,8821,10807
8000207,8000207,2,240,8821,10808
8000207,8000207,2,240,8821,10809
8000207,8000207,2,240,8821,10810
8000207,8000207,2,240,8821,10811
8000207,8000207,2,240,8821,10812
8000207,8000207,2,240,8821,10813
8000207,8000207,2,240,8821,10814
8000207,8000207,2,240,8821,10815
8000207,8000207,2,240,8821,10816
8000207,8000207,2,240,8821,10818
8000207,8000207,2,240,8821,10819
8000207,8000207,2,240,8821,10820
8000207,8000207,2,240,8821,10821
8000207,8000207,2,240,8822,10803
8000207,8000207,2,240,8822,10805
8000207,8000207,2,240,8822,10806
8000207,8000207,2,240,8822,10807
8000207,8000207,2,240,8822,10808
8000207,8000207,2,240,8822,10809
8000207,8000207,2,240,8822,10810
8000207,8000207,2,240,8822,10811
8000207,8000207,2,240,8822,10812
8000207,8000207,2,240,8822,10813
8000207,8000207,2,240,8822,10814
8000207,8000207,2,240,8822,10815
8000207,8000207,2,240,8822,10816
8000207,8000207,2,240,8822,10818
8000207,8000207,2,240,8822,10819
8000207,8000207,2,240,8822,10820
8000207,8000207,2,240,8822,10821
8000207,8000207,2,240,8825,10803
8000207,8000207,2,240,8825,10805
8000207,8000207,2,240,8825,10806
8000207,8000207,2,240,8825,10807
8000207,8000207,2,240,8825,10808
8000207,8000207,2,240,8825,10809
8000207,8000207,2,240,8825,10810
8000207,8000207,2,240,8825,10811
8000207,8000207,2,240,8825,10812
8000207,8000207,2,240,8825,10813
8000207,8000207,2,240,8825,10814
8000207,8000207,2,240,8825,10815
8000207,8000207,2,240,8825,10816
8000207,8000207,2,240,8825,10818
8000207,8000207,2,240,8825,10819
8000207,8000207,2,240,8825,10820
8000207,8000207,2,240,8825,10821
8000207,8000207,2,240,8826,10803
8000207,8000207,2,240,8826,10805
8000207,8000207,2,240,8826,10806
8000207,8000207,2,240,8826,10807
8000207,8000207,2,240,8826,10808
8000207,8000207,2,240,8826,10809
8000207,8000207,2,240,8826,10810
8000207,8000207,2,240,8826,10811
8000207,8000207,2,240,8826,10812
8000207,8000207,2,240,8826,10813
8000207,8000207,2,240,8826,10814
8000207,8000207,2,240,8826,10815
8000207,8000207,2,240,8826,10816
8000207,8000207,2,240,8826,10818
8000207,8000207,2,240,8826,10819
8000207,8000207,2,240,8826,10820
8000207,8000207,2,240,8826,10821
8000207,8000207,2,240,8831,10803
8000207,8000207,2,240,8831,10805
8000207,8000207,2,240,8831,10806
8000207,8000207,2,240,8831,10807
8000207,8000207,2,240,8831,10808
8000207,8000207,2,240,8831,10809
8000207,8000207,2,240,8831,10810
8000207,8000207,2,240,8831,10811
8000207,8000207,2,240,8831,10812
8000207,8000207,2,240,8831,10813
8000207,8000207,2,240,8831,10814
8000207,8000207,2,240,8831,10815
8000207,8000207,2,240,8831,10816
8000207,8000207,2,240,8831,10818
8000207,8000207,2,240,8831,10819
8000207,8000207,2,240,8831,10820
8000207,8000207,2,240,8831,10821
8000207,8000207,2,240,8833,10803
8000207,8000207,2,240,8833,10805
8000207,8000207,2,240,8833,10806
8000207,8000207,2,240,8833,10807
8000207,8000207,2,240,8833,10808
8000207,8000207,2,240,8833,10809
8000207,8000207,2,240,8833,10810
8000207,8000207,2,240,8833,10811
8000207,8000207,2,240,8833,10812
8000207,8000207,2,240,8833,10813
8000207,8000207,2,240,8833,10814
8000207,8000207,2,240,8833,10815
8000207,8000207,2,240,8833,10816
8000207,8000207,2,240,8833,10818
8000207,8000207,2,240,8833,10819
8000207,8000207,2,240,8833,10820
8000207,8000207,2,240,8833,10821
8000207,8000207,2,240,8836,10803
8000207,8000207,2,240,8836,10805
8000207,8000207,2,240,8836,10806
8000207,8000207,2,240,8836,10807
8000207,8000207,2,240,8836,10808
8000207,8000207,2,240,8836,10809
8000207,8000207,2,240,8836,10810
8000207,8000207,2,240,8836,10811
8000207,8000207,2,240,8836,10812
8000207,8000207,2,240,8836,10813
8000207,8000207,2,240,8836,10814
8000207,8000207,2,240,8836,10815
8000207,8000207,2,240,8836,10816
8000207,8000207,2,240,8836,10818
8000207,8000207,2,240,8836,10819
8000207,8000207,2,240,8836,10820
8000207,8000207,2,240,8836,10821
8000207,8000207,2,240,8838,10803
8000207,8000207,2,240,8838,10805
8000207,8000207,2,240,8838,10806
8000207,8000207,2,240,8838,10807
8000207,8000207,2,240,8838,10808
8000207,8000207,2,240,8838,10809
8000207,8000207,2,240,8838,10810
8000207,8000207,2,240,8838,10811
8000207,8000207,2,240,8838,10812
8000207,8000207,2,240,8838,10813
8000207,8000207,2,240,8838,10814
8000207,8000207,2,240,8838,10815
8000207,8000207,2,240,8838,10816
8000207,8000207,2,240,8838,10818
8000207,8000207,2,240,8838,10819
8000207,8000207,2,240,8838,10820
8000207,8000207,2,240,8838,10821
8000207,8000207,2,240,8839,10803
8000207,8000207,2,240,8839,10805
8000207,8000207,2,240,8839,10806
8000207,8000207,2,240,8839,10807
8000207,8000207,2,240,8839,10808
8000207,8000207,2,240,8839,10809
8000207,8000207,2,240,8839,10810
8000207,8000207,2,240,8839,10811
8000207,8000207,2,240,8839,10812
8000207,8000207,2,240,8839,10813
8000207,8000207,2,240,8839,10814
8000207,8000207,2,240,8839,10815
8000207,8000207,2,240,8839,10816
8000207,8000207,2,240,8839,10818
8000207,8000207,2,240,8839,10819
8000207,8000207,2,240,8839,10820
8000207,8000207,2,240,8839,10821
8000207,8000207,2,240,8841,10803
8000207,8000207,2,240,8841,10805
8000207,8000207,2,240,8841,10806
8000207,8000207,2,240,8841,10807
8000207,8000207,2,240,8841,10808
8000207,8000207,2,240,8841,10809
8000207,8000207,2,240,8841,10810
8000207,8000207,2,240,8841,10811
8000207,8000207,2,240,8841,10812
8000207,8000207,2,240,8841,10813
8000207,8000207,2,240,8841,10814
8000207,8000207,2,240,8841,10815
8000207,8000207,2,240,8841,10816
8000207,8000207,2,240,8841,10818
8000207,8000207,2,240,8841,10819
8000207,8000207,2,240,8841,10820
8000207,8000207,2,240,8841,10821
8000207,8000207,2,240,8842,10803
8000207,8000207,2,240,8842,10805
8000207,8000207,2,240,8842,10806
8000207,8000207,2,240,8842,10807
8000207,8000207,2,240,8842,10808
8000207,8000207,2,240,8842,10809
8000207,8000207,2,240,8842,10810
8000207,8000207,2,240,8842,10811
8000207,8000207,2,240,8842,10812
8000207,8000207,2,240,8842,10813
8000207,8000207,2,240,8842,10814
8000207,8000207,2,240,8842,10815
8000207,8000207,2,240,8842,10816
8000207,8000207,2,240,8842,10818
8000207,8000207,2,240,8842,10819
8000207,8000207,2,240,8842,10820
8000207,8000207,2,240,8842,10821
8000207,8000207,2,240,8845,10803
8000207,8000207,2,240,8845,10805
8000207,8000207,2,240,8845,10806
8000207,8000207,2,240,8845,10807
8000207,8000207,2,240,8845,10808
8000207,8000207,2,240,8845,10809
8000207,8000207,2,240,8845,10810
8000207,8000207,2,240,8845,10811
8000207,8000207,2,240,8845,10812
8000207,8000207,2,240,8845,10813
8000207,8000207,2,240,8845,10814
8000207,8000207,2,240,8845,10815
8000207,8000207,2,240,8845,10816
8000207,8000207,2,240,8845,10818
8000207,8000207,2,240,8845,10819
8000207,8000207,2,240,8845,10820
8000207,8000207,2,240,8845,10821
8000207,8000207,2,240,8848,10862
8000207,8000207,2,240,8848,10865
8000207,8000207,2,240,8848,10866
8000207,8000207,2,240,8848,10867
8000207,8000207,2,240,8848,10868
8000207,8000207,2,240,8848,10869
8000207,8000207,2,240,8848,10870
8000207,8000207,2,240,8848,10871
8000207,8000207,2,240,8848,10872
8000207,8000207,2,240,8848,10873
8000207,8000207,2,240,8848,10874
8000207,8000207,2,240,8848,10875
8000207,8000207,2,240,8848,10876
8000207,8000207,2,240,8848,10877
8000207,8000207,2,240,8848,10878
8000207,8000207,2,240,8848,10879
8000207,8000207,2,240,8849,10862
8000207,8000207,2,240,8849,10865
8000207,8000207,2,240,8849,10866
8000207,8000207,2,240,8849,10867
8000207,8000207,2,240,8849,10868
8000207,8000207,2,240,8849,10869
8000207,8000207,2,240,8849,10870
8000207,8000207,2,240,8849,10871
8000207,8000207,2,240,8849,10872
8000207,8000207,2,240,8849,10873
8000207,8000207,2,240,8849,10874
8000207,8000207,2,240,8849,10875
8000207,8000207,2,240,8849,10876
8000207,8000207,2,240,8849,10877
8000207,8000207,2,240,8849,10878
8000207,8000207,2,240,8849,10879
8000207,8000207,2,240,8850,10862
8000207,8000207,2,240,8850,10865
8000207,8000207,2,240,8850,10866
8000207,8000207,2,240,8850,10867
8000207,8000207,2,240,8850,10868
8000207,8000207,2,240,8850,10869
8000207,8000207,2,240,8850,10870
8000207,8000207,2,240,8850,10871
8000207,8000207,2,240,8850,10872
8000207,8000207,2,240,8850,10873
8000207,8000207,2,240,8850,10874
8000207,8000207,2,240,8850,10875
8000207,8000207,2,240,8850,10876
8000207,8000207,2,240,8850,10877
8000207,8000207,2,240,8850,10878
8000207,8000207,2,240,8850,10879
8000207,8000207,2,240,8851,10862
8000207,8000207,2,240,8851,10865
8000207,8000207,2,240,8851,10866
8000207,8000207,2,240,8851,10867
8000207,8000207,2,240,8851,10868
8000207,8000207,2,240,8851,10869
8000207,8000207,2,240,8851,10870
8000207,8000207,2,240,8851,10871
8000207,8000207,2,240,8851,10872
8000207,8000207,2,240,8851,10873
8000207,8000207,2,240,8851,10874
8000207,8000207,2,240,8851,10875
8000207,8000207,2,240,8851,10876
8000207,8000207,2,240,8851,10877
8000207,8000207,2,240,8851,10878
8000207,8000207,2,240,8851,10879
8000207,8000207,2,240,8852,10862
8000207,8000207,2,240,8852,10865
8000207,8000207,2,240,8852,10866
8000207,8000207,2,240,8852,10867
8000207,8000207,2,240,8852,10868
8000207,8000207,2,240,8852,10869
8000207,8000207,2,240,8852,10870
8000207,8000207,2,240,8852,10871
8000207,8000207,2,240,8852,10872
8000207,8000207,2,240,8852,10873
8000207,8000207,2,240,8852,10874
8000207,8000207,2,240,8852,10875
8000207,8000207,2,240,8852,10876
8000207,8000207,2,240,8852,10877
8000207,8000207,2,240,8852,10878
8000207,8000207,2,240,8852,10879
8000207,8000207,2,240,8853,10862
8000207,8000207,2,240,8853,10865
8000207,8000207,2,240,8853,10866
8000207,8000207,2,240,8853,10867
8000207,8000207,2,240,8853,10868
8000207,8000207,2,240,8853,10869
8000207,8000207,2,240,8853,10870
8000207,8000207,2,240,8853,10871
8000207,8000207,2,240,8853,10872
8000207,8000207,2,240,8853,10873
8000207,8000207,2,240,8853,10874
8000207,8000207,2,240,8853,10875
8000207,8000207,2,240,8853,10876
8000207,8000207,2,240,8853,10877
8000207,8000207,2,240,8853,10878
8000207,8000207,2,240,8853,10879
8000207,8000207,2,240,8854,10862
8000207,8000207,2,240,8854,10865
8000207,8000207,2,240,8854,10866
8000207,8000207,2,240,8854,10867
8000207,8000207,2,240,8854,10868
8000207,8000207,2,240,8854,10869
8000207,8000207,2,240,8854,10870
8000207,8000207,2,240,8854,10871
8000207,8000207,2,240,8854,10872
8000207,8000207,2,240,8854,10873
8000207,8000207,2,240,8854,10874
8000207,8000207,2,240,8854,10875
8000207,8000207,2,240,8854,10876
8000207,8000207,2,240,8854,10877
8000207,8000207,2,240,8854,10878
8000207,8000207,2,240,8854,10879
8000207,8000207,2,240,8856,10862
8000207,8000207,2,240,8856,10865
8000207,8000207,2,240,8856,10866
8000207,8000207,2,240,8856,10867
8000207,8000207,2,240,8856,10868
8000207,8000207,2,240,8856,10869
8000207,8000207,2,240,8856,10870
8000207,8000207,2,240,8856,10871
8000207,8000207,2,240,8856,10872
8000207,8000207,2,240,8856,10873
8000207,8000207,2,240,8856,10874
8000207,8000207,2,240,8856,10875
8000207,8000207,2,240,8856,10876
8000207,8000207,2,240,8856,10877
8000207,8000207,2,240,8856,10878
8000207,8000207,2,240,8856,10879
8000207,8000207,2,240,8859,10862
8000207,8000207,2,240,8859,10865
8000207,8000207,2,240,8859,10866
8000207,8000207,2,240,8859,10867
8000207,8000207,2,240,8859,10868
8000207,8000207,2,240,8859,10869
8000207,8000207,2,240,8859,10870
8000207,8000207,2,240,8859,10871
8000207,8000207,2,240,8859,10872
8000207,8000207,2,240,8859,10873
8000207,8000207,2,240,8859,10874
8000207,8000207,2,240,8859,10875
8000207,8000207,2,240,8859,10876
8000207,8000207,2,240,8859,10877
8000207,8000207,2,240,8859,10878
8000207,8000207,2,240,8859,10879
8000207,8000207,2,240,8860,10862
8000207,8000207,2,240,8860,10865
8000207,8000207,2,240,8860,10866
8000207,8000207,2,240,8860,10867
8000207,8000207,2,240,8860,10868
8000207,8000207,2,240,8860,10869
8000207,8000207,2,240,8860,10870
8000207,8000207,2,240,8860,10871
8000207,8000207,2,240,8860,10872
8000207,8000207,2,240,8860,10873
8000207,8000207,2,240,8860,10874
8000207,8000207,2,240,8860,10875
8000207,8000207,2,240,8860,10876
8000207,8000207,2,240,8860,10877
8000207,8000207,2,240,8860,10878
8000207,8000207,2,240,8860,10879
8000207,8000207,2,240,8861,10862
8000207,8000207,2,240,8861,10865
8000207,8000207,2,240,8861,10866
8000207,8000207,2,240,8861,10867
8000207,8000207,2,240,8861,10868
8000207,8000207,2,240,8861,10869
8000207,8000207,2,240,8861,10870
8000207,8000207,2,240,8861,10871
8000207,8000207,2,240,8861,10872
8000207,8000207,2,240,8861,10873
8000207,8000207,2,240,8861,10874
8000207,8000207,2,240,8861,10875
8000207,8000207,2,240,8861,10876
8000207,8000207,2,240,8861,10877
8000207,8000207,2,240,8861,10878
8000207,8000207,2,240,8861,10879
8000207,8000207,2,240,8862,10862
8000207,8000207,2,240,8862,10865
8000207,8000207,2,240,8862,10866
8000207,8000207,2,240,8862,10867
8000207,8000207,2,240,8862,10868
8000207,8000207,2,240,8862,10869
8000207,8000207,2,240,8862,10870
8000207,8000207,2,240,8862,10871
8000207,8000207,2,240,8862,10872
8000207,8000207,2,240,8862,10873
8000207,8000207,2,240,8862,10874
8000207,8000207,2,240,8862,10875
8000207,8000207,2,240,8862,10876
8000207,8000207,2,240,8862,10877
8000207,8000207,2,240,8862,10878
8000207,8000207,2,240,8862,10879
8000207,8000207,2,240,8863,10862
8000207,8000207,2,240,8863,10865
8000207,8000207,2,240,8863,10866
8000207,8000207,2,240,8863,10867
8000207,8000207,2,240,8863,10868
8000207,8000207,2,240,8863,10869
8000207,8000207,2,240,8863,10870
8000207,8000207,2,240,8863,10871
8000207,8000207,2,240,8863,10872
8000207,8000207,2,240,8863,10873
8000207,8000207,2,240,8863,10874
8000207,8000207,2,240,8863,10875
8000207,8000207,2,240,8863,10876
8000207,8000207,2,240,8863,10877
8000207,8000207,2,240,8863,10878
8000207,8000207,2,240,8863,10879
8000207,8000207,2,240,8864,10862
8000207,8000207,2,240,8864,10865
8000207,8000207,2,240,8864,10866
8000207,8000207,2,240,8864,10867
8000207,8000207,2,240,8864,10868
8000207,8000207,2,240,8864,10869
8000207,8000207,2,240,8864,10870
8000207,8000207,2,240,8864,10871
8000207,8000207,2,240,8864,10872
8000207,8000207,2,240,8864,10873
8000207,8000207,2,240,8864,10874
8000207,8000207,2,240,8864,10875
8000207,8000207,2,240,8864,10876
8000207,8000207,2,240,8864,10877
8000207,8000207,2,240,8864,10878
8000207,8000207,2,240,8864,10879
8000207,8000207,2,240,8865,10862
8000207,8000207,2,240,8865,10865
8000207,8000207,2,240,8865,10866
8000207,8000207,2,240,8865,10867
8000207,8000207,2,240,8865,10868
8000207,8000207,2,240,8865,10869
8000207,8000207,2,240,8865,10870
8000207,8000207,2,240,8865,10871
8000207,8000207,2,240,8865,10872
8000207,8000207,2,240,8865,10873
8000207,8000207,2,240,8865,10874
8000207,8000207,2,240,8865,10875
8000207,8000207,2,240,8865,10876
8000207,8000207,2,240,8865,10877
8000207,8000207,2,240,8865,10878
8000207,8000207,2,240,8865,10879
8000207,8000207,2,240,8866,10862
8000207,8000207,2,240,8866,10865
8000207,8000207,2,240,8866,10866
8000207,8000207,2,240,8866,10867
8000207,8000207,2,240,8866,10868
8000207,8000207,2,240,8866,10869
8000207,8000207,2,240,8866,10870
8000207,8000207,2,240,8866,10871
8000207,8000207,2,240,8866,10872
8000207,8000207,2,240,8866,10873
8000207,8000207,2,240,8866,10874
8000207,8000207,2,240,8866,10875
8000207,8000207,2,240,8866,10876
8000207,8000207,2,240,8866,10877
8000207,8000207,2,240,8866,10878
8000207,8000207,2,240,8866,10879
8000207,8000207,2,240,8867,10862
8000207,8000207,2,240,8867,10865
8000207,8000207,2,240,8867,10866
8000207,8000207,2,240,8867,10867
8000207,8000207,2,240,8867,10868
8000207,8000207,2,240,8867,10869
8000207,8000207,2,240,8867,10870
8000207,8000207,2,240,8867,10871
8000207,8000207,2,240,8867,10872
8000207,8000207,2,240,8867,10873
8000207,8000207,2,240,8867,10874
8000207,8000207,2,240,8867,10875
8000207,8000207,2,240,8867,10876
8000207,8000207,2,240,8867,10877
8000207,8000207,2,240,8867,10878
8000207,8000207,2,240,8867,10879
8000207,8000207,2,240,8868,10862
8000207,8000207,2,240,8868,10865
8000207,8000207,2,240,8868,10866
8000207,8000207,2,240,8868,10867
8000207,8000207,2,240,8868,10868
8000207,8000207,2,240,8868,10869
8000207,8000207,2,240,8868,10870
8000207,8000207,2,240,8868,10871
8000207,8000207,2,240,8868,10872
8000207,8000207,2,240,8868,10873
8000207,8000207,2,240,8868,10874
8000207,8000207,2,240,8868,10875
8000207,8000207,2,240,8868,10876
8000207,8000207,2,240,8868,10877
8000207,8000207,2,240,8868,10878
8000207,8000207,2,240,8868,10879
8000207,8000207,2,240,8870,10862
8000207,8000207,2,240,8870,10865
8000207,8000207,2,240,8870,10866
8000207,8000207,2,240,8870,10867
